attribute,attribute_type,model,disease,auroc_baseline,auroc_residualized,auroc_drop,log_or,abs_log_or,odds_ratio,erank,norm_erank,log_erank,abs_log_or_z,log_erank_z,interaction_z,predicted_drop,residual
bmi,demographic,BiomedCLIP,Enlarged Cardiomediastinum,0.786235,0.785241,0.000995,0.21374404165358352,0.21374404165358352,1.2383056595574162,27.991858015520755,0.054671597686563975,3.3319136827290285,0.05494736811644019,-0.4496354519052032,-0.02470628469403714,0.004886848036563335,-0.0038918480365633347
bmi,demographic,BiomedCLIP,Lung Opacity,0.756644,0.752743,0.003901,-0.21909007462266278,0.21909007462266278,0.8032493625117395,27.991858015520755,0.054671597686563975,3.3319136827290285,0.08231389115789871,-0.4496354519052032,-0.037011243648857495,0.005047864514782377,-0.0011468645147823774
bmi,demographic,BiomedCLIP,Pleural Effusion,0.892533,0.890005,0.002528,-0.3876713051769026,0.3876713051769026,0.678635370541208,27.991858015520755,0.054671597686563975,3.3319136827290285,0.9452868950663667,-0.4496354519052032,-0.4250345002432322,0.010125340878036296,-0.007597340878036297
bmi,demographic,BiomedCLIP,Pneumonia,0.764298,0.760014,0.004284,-0.2359354690025975,0.2359354690025975,0.7898316409118782,27.991858015520755,0.054671597686563975,3.3319136827290285,0.16854603302969423,-0.4496354519052032,-0.07578427172813587,0.005555228777770656,-0.0012712287777706562
bmi,demographic,BiomedCLIP,Pneumothorax,0.707989,0.693926,0.014063,-0.7350128476946501,0.7350128476946501,0.4794992984747483,27.991858015520755,0.054671597686563975,3.3319136827290285,2.723339963864557,-0.4496354519052032,-1.2245101953437398,0.020586876046048887,-0.0065238760460488866
bmi,demographic,BiomedCLIP,Support Devices,0.750065,0.749631,0.000434,-0.013001583561832656,0.013001583561832656,0.9870825719127634,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.9726600440602713,-0.4496354519052032,0.43734243846117493,-0.0011592881952778135,0.0015932881952778134
hypertension,comorbidity,BiomedCLIP,Atelectasis,0.707465,0.711784,-0.004319,0.045627794621065684,0.045627794621065684,1.046684756749229,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.805645369464696,-0.4496354519052032,0.362246719774593,-0.00017662354790777372,-0.004142376452092226
hypertension,comorbidity,BiomedCLIP,Cardiomegaly,0.846561,0.840111,0.006451,0.16647847318508738,0.16647847318508738,1.1811381094552313,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.18700667070863486,-0.4496354519052032,0.08408482889336456,0.0034632624695014437,0.0029877375304985564
hypertension,comorbidity,BiomedCLIP,Consolidation,0.899835,0.899873,-3.8e-05,-0.13812763651229581,0.13812763651229581,0.8709875148421855,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.33213555965078506,-0.4496354519052032,0.14933992245736832,0.0026093672724423833,-0.002647367272442383
hypertension,comorbidity,BiomedCLIP,Edema,0.889124,0.889246,-0.000122,0.012551356553314135,0.012551356553314135,1.0126304554152241,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.9749647712989121,-0.4496354519052032,0.43837872553463947,-0.001172848524540659,0.001050848524540659
hypertension,comorbidity,BiomedCLIP,Enlarged Cardiomediastinum,0.796689,0.793197,0.003492,0.08466214264364157,0.08466214264364157,1.0883492977586409,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.6058272256659843,-0.4496354519052032,0.2724013983888004,0.000999046951044292,0.002492953048955708
hypertension,comorbidity,BiomedCLIP,Lung Opacity,0.75718,0.756114,0.001065,-0.005900812194690836,0.005900812194690836,0.9941165634040734,27.991858015520755,0.054671597686563975,3.3319136827290285,-1.0090091321326713,-0.4496354519052032,0.45368627710295056,-0.0013731554132296528,0.0024381554132296528
hypertension,comorbidity,BiomedCLIP,Pleural Effusion,0.890088,0.8885,0.001587,0.06550317122546095,0.06550317122546095,1.0676961232132598,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.7039026464123302,-0.4496354519052032,0.3164995845168766,0.0004220003593196535,0.0011649996406803466
hypertension,comorbidity,BiomedCLIP,Pneumonia,0.770744,0.77026,0.000485,-0.033175762767161325,0.033175762767161325,0.9673685172784546,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.8693877404178515,-0.4496354519052032,0.39090754954362417,-0.0005516646910102502,0.0010366646910102502
hypertension,comorbidity,BiomedCLIP,Pneumothorax,0.699315,0.698246,0.00107,-0.25016915744711393,0.25016915744711393,0.7786690542608989,27.991858015520755,0.054671597686563975,3.3319136827290285,0.24140876414915619,-0.4496354519052032,-0.10854593876208246,0.005983931406179218,-0.004913931406179219
hypertension,comorbidity,BiomedCLIP,Support Devices,0.762927,0.761718,0.001209,0.09625073545211042,0.09625073545211042,1.1010350979198535,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.5465048283023063,-0.4496354519052032,0.24572794544208298,0.0013480822847817767,-0.00013908228478177673
heart_failure,comorbidity,BiomedCLIP,Atelectasis,0.707465,0.693615,0.01385,0.008759625122182315,0.008759625122182315,1.0087981029065851,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.9943747723552586,-0.4496354519052032,0.4471061501310903,-0.001287051194992661,0.01513705119499266
heart_failure,comorbidity,BiomedCLIP,Cardiomegaly,0.846561,0.780763,0.065799,1.2062290063068948,1.2062290063068948,3.3408624970663596,27.991858015520755,0.054671597686563975,3.3319136827290285,5.135511369607037,-0.4496354519052032,-2.309107975437569,0.0347793748163505,0.031019625183649494
heart_failure,comorbidity,BiomedCLIP,Consolidation,0.899835,0.892697,0.007137,0.09171856038707271,0.09171856038707271,1.096056305006163,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.569705185289001,-0.4496354519052032,0.25615964844015754,0.001211578287918058,0.005925421712081942
heart_failure,comorbidity,BiomedCLIP,Edema,0.889124,0.858625,0.030498,0.7804684845514592,0.7804684845514592,2.1824944909837516,27.991858015520755,0.054671597686563975,3.3319136827290285,2.956028901736985,-0.4496354519052032,-1.3291353910773507,0.021955948516087856,0.008542051483912145
heart_failure,comorbidity,BiomedCLIP,Enlarged Cardiomediastinum,0.796689,0.772625,0.024064,0.18802634456707093,0.18802634456707093,1.2068653092748907,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.07670239049185967,-0.4496354519052032,0.03448811401101669,0.004112260031452776,0.019951739968547225
heart_failure,comorbidity,BiomedCLIP,Lung Opacity,0.75718,0.745284,0.011895,0.14858080135864432,0.14858080135864432,1.1601865386357841,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.27862545631278984,-0.4496354519052032,0.12527988296149473,0.0029242047976759805,0.008970795202324019
heart_failure,comorbidity,BiomedCLIP,Pleural Effusion,0.890088,0.873791,0.016297,0.6017826732585939,0.6017826732585939,1.825369939848643,27.991858015520755,0.054671597686563975,3.3319136827290285,2.041330208292506,-0.4496354519052032,-0.9178544306933436,0.01657413358742968,-0.00027713358742968014
heart_failure,comorbidity,BiomedCLIP,Pneumonia,0.770744,0.7661,0.004644,0.11642058625086535,0.11642058625086535,1.1234682880957179,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.44325468191909506,-0.4496354519052032,0.1993030192137894,0.0019555754223294112,0.0026884245776705885
heart_failure,comorbidity,BiomedCLIP,Pneumothorax,0.699315,0.698035,0.00128,-0.45850531502576797,0.45850531502576797,0.6322279212078953,27.991858015520755,0.054671597686563975,3.3319136827290285,1.307888580065278,-0.4496354519052032,-0.5880730727393058,0.012258781294503012,-0.010978781294503012
heart_failure,comorbidity,BiomedCLIP,Support Devices,0.762927,0.76013,0.002796,0.2336490585502311,0.2336490585502311,1.2632011047837532,27.991858015520755,0.054671597686563975,3.3319136827290285,0.15684182082434137,-0.4496354519052032,-0.07052164298398764,0.005486364675934289,-0.0026903646759342892
atrial_fibrillation,comorbidity,BiomedCLIP,Atelectasis,0.707465,0.693214,0.014251,0.12233463638918186,0.12233463638918186,1.1301322218764451,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.41298045983429293,-0.4496354519052032,0.18569065568561094,0.0021336999364860404,0.012117300063513959
atrial_fibrillation,comorbidity,BiomedCLIP,Cardiomegaly,0.846561,0.797862,0.048699,1.0003571010114702,1.0003571010114702,2.7192527029892704,27.991858015520755,0.054671597686563975,3.3319136827290285,4.081646144225433,-0.4496354519052032,-1.8352528085759325,0.028578745425053904,0.020120254574946095
atrial_fibrillation,comorbidity,BiomedCLIP,Consolidation,0.899835,0.89063,0.009205,0.2352860418770023,0.2352860418770023,1.2652706373636606,27.991858015520755,0.054671597686563975,3.3319136827290285,0.16522159367454195,-0.4496354519052032,-0.07428948593635053,0.005535668765846288,0.0036693312341537117
atrial_fibrillation,comorbidity,BiomedCLIP,Edema,0.889124,0.873955,0.015169,0.5411052036055591,0.5411052036055591,1.7179044475720608,27.991858015520755,0.054671597686563975,3.3319136827290285,1.7307201950431554,-0.4496354519052032,-0.7781931570196906,0.014746596696564383,0.0004224033034356169
atrial_fibrillation,comorbidity,BiomedCLIP,Enlarged Cardiomediastinum,0.796689,0.779298,0.017391,0.2115880239273556,0.2115880239273556,1.2356387266153546,27.991858015520755,0.054671597686563975,3.3319136827290285,0.043910640673142855,-0.4496354519052032,-0.019743780762515584,0.004821911216445886,0.012569088783554113
atrial_fibrillation,comorbidity,BiomedCLIP,Lung Opacity,0.75718,0.746675,0.010505,0.16001003170633654,0.16001003170633654,1.1735226433672992,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.220118840759664,-0.4496354519052032,0.098973234437821,0.0032684403139894075,0.007236559686010593
atrial_fibrillation,comorbidity,BiomedCLIP,Pleural Effusion,0.890088,0.870844,0.019243,0.7091316019844729,0.7091316019844729,2.032225711383964,27.991858015520755,0.054671597686563975,3.3319136827290285,2.59085299433672,-0.4496354519052032,-1.16493935692854,0.019807362141013588,-0.0005643621410135885
atrial_fibrillation,comorbidity,BiomedCLIP,Pneumonia,0.770744,0.766744,0.004,0.09790302867765717,0.09790302867765717,1.102855834534394,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.5380466835640111,-0.4496354519052032,0.2419248637104,0.0013978474915624858,0.0026021525084375143
atrial_fibrillation,comorbidity,BiomedCLIP,Pneumothorax,0.699315,0.699609,-0.000294,-0.14599010314628977,0.14599010314628977,0.864166255669335,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.2918873278223621,-0.4496354519052032,0.13124289055080998,0.0028461758920006112,-0.0031401758920006112
atrial_fibrillation,comorbidity,BiomedCLIP,Support Devices,0.762927,0.752487,0.01044,0.2506802578863452,0.2506802578863452,1.284899182262978,27.991858015520755,0.054671597686563975,3.3319136827290285,0.24402510453231896,-0.4496354519052032,-0.10972233815260368,0.00599932517445884,0.004440674825541159
coronary_artery_disease,comorbidity,BiomedCLIP,Atelectasis,0.707465,0.702731,0.004734,0.05209676718643467,0.05209676718643467,1.0534776796522318,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.7725304807633601,-0.4496354519052032,0.34735709182857727,1.8214603333689336e-05,0.004715785396666311
coronary_artery_disease,comorbidity,BiomedCLIP,Cardiomegaly,0.846561,0.82081,0.025751,0.708048725871336,0.708048725871336,2.030026253789577,27.991858015520755,0.054671597686563975,3.3319136827290285,2.5853097149980764,-0.4496354519052032,-1.162446902018072,0.019774747134878513,0.005976252865121486
coronary_artery_disease,comorbidity,BiomedCLIP,Consolidation,0.899835,0.89889,0.000944,-0.09094131501782211,0.09094131501782211,0.913071292899572,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.5736839305435644,-0.4496354519052032,0.2579486333607088,0.0011881685347809872,-0.0002441685347809872
coronary_artery_disease,comorbidity,BiomedCLIP,Edema,0.889124,0.880784,0.00834,0.40271323210842086,0.40271323210842086,1.495877860410239,27.991858015520755,0.054671597686563975,3.3319136827290285,1.0222870262552743,-0.4496354519052032,-0.45965648902711664,0.010578386737302364,-0.0022383867373023635
coronary_artery_disease,comorbidity,BiomedCLIP,Enlarged Cardiomediastinum,0.796689,0.790474,0.006215,0.11574092101534748,0.11574092101534748,1.1227049651884986,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.4467339111785962,-0.4496354519052032,0.200867404034167,0.0019351046726681248,0.004279895327331876
coronary_artery_disease,comorbidity,BiomedCLIP,Lung Opacity,0.75718,0.753281,0.003899,0.08270697113193741,0.08270697113193741,1.086223467075875,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.6158358145644308,-0.4496354519052032,0.27690161478108677,0.0009401593921852919,0.002958840607814708
coronary_artery_disease,comorbidity,BiomedCLIP,Pleural Effusion,0.890088,0.883871,0.006217,0.34569163751659876,0.34569163751659876,1.412966842668516,27.991858015520755,0.054671597686563975,3.3319136827290285,0.7303915607234625,-0.4496354519052032,-0.3284099394736407,0.008860960676387052,-0.0026439606763870513
coronary_artery_disease,comorbidity,BiomedCLIP,Pneumonia,0.770744,0.770482,0.000262,0.010808452936028898,0.010808452936028898,1.010867075278704,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.9838867536879756,-0.4496354519052032,0.44239036511803626,-0.0012253428140360026,0.0014873428140360027
coronary_artery_disease,comorbidity,BiomedCLIP,Pneumothorax,0.699315,0.697848,0.001467,-0.3665873234284335,0.3665873234284335,0.6930956103549905,27.991858015520755,0.054671597686563975,3.3319136827290285,0.8373572815263015,-0.4496354519052032,-0.376505519685191,0.009490315148189786,-0.008023315148189786
coronary_artery_disease,comorbidity,BiomedCLIP,Support Devices,0.762927,0.765653,-0.002727,-0.02823947576964137,0.02823947576964137,0.9721555312290685,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.8946567600139181,-0.4496354519052032,0.40226939658890304,-0.0007003400831030919,-0.002026659916896908
stroke,comorbidity,BiomedCLIP,Atelectasis,0.707465,0.711614,-0.004148,-0.12359012748759679,0.12359012748759679,0.8837419882095873,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.4065535585652879,-0.4496354519052032,0.18280089302917174,0.00217151391112319,-0.00631951391112319
stroke,comorbidity,BiomedCLIP,Cardiomegaly,0.846561,0.844176,0.002385,0.30442956116523523,0.30442956116523523,1.3558513521015356,27.991858015520755,0.054671597686563975,3.3319136827290285,0.5191696004888081,-0.4496354519052032,-0.23343705793122904,0.00761819351491815,-0.00523319351491815
stroke,comorbidity,BiomedCLIP,Consolidation,0.899835,0.90018,-0.000345,0.04959101286373991,0.04959101286373991,1.0508412279322081,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.7853575216373841,-0.4496354519052032,0.3531245841485756,-5.7255888273087877e-05,-0.0002877441117269121
stroke,comorbidity,BiomedCLIP,Edema,0.889124,0.886875,0.002249,0.296866753647862,0.296866753647862,1.3456359864154637,27.991858015520755,0.054671597686563975,3.3319136827290285,0.480455333783125,-0.4496354519052032,-0.21602975112584066,0.007390410289685691,-0.005141410289685691
stroke,comorbidity,BiomedCLIP,Enlarged Cardiomediastinum,0.796689,0.795181,0.001508,0.05134366254952802,0.05134366254952802,1.0526845994004996,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.7763856487950088,-0.4496354519052032,0.34909051204865815,-4.468058196177571e-06,0.0015124680581961776
stroke,comorbidity,BiomedCLIP,Lung Opacity,0.75718,0.756827,0.000353,-0.013712439607113757,0.013712439607113757,0.9863811476347085,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.9690211479938118,-0.4496354519052032,0.4357062617838964,-0.0011378780136358565,0.0014908780136358565
stroke,comorbidity,BiomedCLIP,Pleural Effusion,0.890088,0.889883,0.000205,0.07729665056978847,0.07729665056978847,1.0803625190173514,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.6435314279626448,-0.4496354519052032,0.28935454442718456,0.0007772066442333233,-0.0005722066442333233
stroke,comorbidity,BiomedCLIP,Pneumonia,0.770744,0.770596,0.000148,0.06991390410417,0.06991390410417,1.0724158466764375,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.6813239560725849,-0.4496354519052032,0.30634740488253753,0.0005548466546198092,-0.0004068466546198092
stroke,comorbidity,BiomedCLIP,Pneumothorax,0.699315,0.699455,-0.00014,-0.4929003602580865,0.4929003602580865,0.6108521311823895,27.991858015520755,0.054671597686563975,3.3319136827290285,1.4839579764394584,-0.4496354519052032,-0.6672401153446867,0.013294721230437682,-0.013434721230437681
stroke,comorbidity,BiomedCLIP,Support Devices,0.762927,0.758438,0.004489,0.5221210435219888,0.5221210435219888,1.6855990898000912,27.991858015520755,0.054671597686563975,3.3319136827290285,1.6335396394134656,-0.4496354519052032,-0.7344973339727363,0.014174815224904387,-0.009685815224904387
